##  x0,x1,y
5.95,5.95,4.0253
5.95,6.15,3.3104
6.15,-0.25,0.2004
6.15,-0.05,0.2621
6.15,0.15,0.3402
6.15,0.35,0.44
6.15,0.55,0.5683
6.15,0.75,0.7347
6.15,0.95,0.9519
6.15,1.15,1.2369
6.15,1.35,1.612
6.15,1.55,2.1042
6.15,1.75,2.7436
6.15,1.95,3.5555
6.15,2.15,4.5452
6.15,2.35,5.676
6.15,2.55,6.8524
6.15,2.75,7.9324
6.15,2.95,8.783
6.15,3.15,9.3432
6.15,3.35,9.6428
6.15,3.55,9.7672
6.15,3.75,9.809
6.15,3.95,9.8363
6.15,4.15,9.8822
6.15,4.35,9.9417
6.15,4.55,9.9717
6.15,4.75,9.8935
6.15,4.95,9.6094
6.15,5.15,9.0428
6.15,5.35,8.1886
6.15,5.55,7.1321
6.15,5.75,6.0118
6.15,5.95,4.9543
6.15,6.15,4.0348
