x1,x2,y
-1.5,-0.6,0.1432
-1.5,-0.5,0.1784
-1.5,-0.4,0.2492
-1.5,-0.3,0.3418
-1.5,-0.2,0.4411
-1.5,-0.1,0.5317
-1.5,0.0,0.5985
-1.5,0.1,0.6281
-1.5,0.2,0.6093
-1.5,0.3,0.534
-1.5,0.4,0.3975
-1.5,0.5,0.199
-1.5,0.6,-0.0585
-1.5,0.7,-0.3684
-1.5,0.8,-0.7206
-1.5,0.9,-1.1026
-1.5,1.0,-1.5
-1.5,1.1,-1.8974
-1.5,1.2,-2.2794
-1.5,1.3,-2.6316
-1.5,1.4,-2.9415
-1.5,1.5,-3.199
-1.5,1.6,-3.3975
-1.5,1.7,-3.534
-1.5,1.8,-3.6093
-1.5,1.9,-3.6281
-1.5,2.0,-3.5985
-1.5,2.1,-3.5317
-1.5,2.2,-3.4411
-1.5,2.3,-3.3418
-1.5,2.4,-3.2492
-1.5,2.5,-3.1784
-1.5,2.6,-3.1432
-1.5,2.7,-3.155
-1.5,2.8,-3.2225
-1.5,2.9,-3.3507
-1.5,3.0,-3.5411
-1.4,-3.0,4.0257
-1.4,-2.9,4.1247
-1.4,-2.8,4.2201
-1.4,-2.7,4.2982
-1.4,-2.6,4.3467
-1.4,-2.5,4.3546
-1.4,-2.4,4.3135
-1.4,-2.3,4.2178
-1.4,-2.2,4.0649
-1.4,-2.1,3.8555
-1.4,-2.0,3.5937
-1.4,-1.9,3.2863
-1.4,-1.8,2.9431
-1.4,-1.7,2.5755
-1.4,-1.6,2.1968
-1.4,-1.5,1.8206
-1.4,-1.4,1.4604
-1.4,-1.3,1.1288
-1.4,-1.2,0.8368
-1.4,-1.1,0.5932
-1.4,-1.0,0.4038
-1.4,-0.9,0.2716
-1.4,-0.8,0.196
-1.4,-0.7,0.1734
-1.4,-0.6,0.197
-1.4,-0.5,0.2575
-1.4,-0.4,0.3433
-1.4,-0.3,0.4416
-1.4,-0.2,0.5386
-1.4,-0.1,0.6208
-1.4,0.0,0.6755
-1.4,0.1,0.6914
-1.4,0.2,0.6596
-1.4,0.3,0.574
-1.4,0.4,0.4315
-1.4,0.5,0.232
-1.4,0.6,-0.0208
-1.4,0.7,-0.3206
-1.4,0.8,-0.6582
-1.4,0.9,-1.0223
-1.4,1.0,-1.4
-1.4,1.1,-1.7777
-1.4,1.2,-2.1418
-1.4,1.3,-2.4794
-1.4,1.4,-2.7792
-1.4,1.5,-3.032
-1.4,1.6,-3.2315
-1.4,1.7,-3.374
-1.4,1.8,-3.4596
-1.4,1.9,-3.4914
-1.4,2.0,-3.4755
-1.4,2.1,-3.4208
-1.4,2.2,-3.3386
-1.4,2.3,-3.2416
-1.4,2.4,-3.1433
-1.4,2.5,-3.0575
-1.4,2.6,-2.997
-1.4,2.7,-2.9734
-1.4,2.8,-2.996
-1.4,2.9,-3.0716
-1.4,3.0,-3.2038
-1.3,-3.0,4.1229
-1.3,-2.9,4.2093
-1.3,-2.8,4.2725
-1.3,-2.7,4.3024
-1.3,-2.6,4.2906
-1.3,-2.5,4.2308
-1.3,-2.4,4.1194
-1.3,-2.3,3.9554
-1.3,-2.2,3.7405
-1.3,-2.1,3.4792
-1.3,-2.0,3.1784
-1.3,-1.9,2.8472
-1.3,-1.8,2.4962
-1.3,-1.7,2.1369
-1.3,-1.6,1.7814
-1.3,-1.5,1.4417
-1.3,-1.4,1.1288
-1.3,-1.3,0.8522
-1.3,-1.2,0.6198
-1.3,-1.1,0.4369
-1.3,-1.0,0.3063
-1.3,-0.9,0.228
-1.3,-0.8,0.1994
-1.3,-0.7,0.215
-1.3,-0.6,0.2672
-1.3,-0.5,0.3465
-1.3,-0.4,0.4417
-1.3,-0.3,0.541
-1.3,-0.2,0.6324
-1.3,-0.1,0.7042
-1.3,0.0,0.7457
-1.3,0.1,0.748
-1.3,0.2,0.704
-1.3,0.3,0.6092
-1.3,0.4,0.4619
-1.3,0.5,0.2628
-1.3,0.6,0.0156
-1.3,0.7,-0.2735
-1.3,0.8,-0.5961
-1.3,0.9,-0.942
-1.3,1.0,-1.3
-1.3,1.1,-1.658
-1.3,1.2,-2.0039
-1.3,1.3,-2.3265
-1.3,1.4,-2.6156
-1.3,1.5,-2.8628
-1.3,1.6,-3.0619
-1.3,1.7,-3.2092
-1.3,1.8,-3.304
-1.3,1.9,-3.348
-1.3,2.0,-3.3457
-1.3,2.1,-3.3042
-1.3,2.2,-3.2324
-1.3,2.3,-3.141
-1.3,2.4,-3.0417
-1.3,2.5,-2.9465
-1.3,2.6,-2.8672
-1.3,2.7,-2.815
-1.3,2.8,-2.7994
-1.3,2.9,-2.828
-1.3,3.0,-2.9063
-1.2,-3.0,4.1849
-1.2,-2.9,4.2278
-1.2,-2.8,4.2347
-1.2,-2.7,4.1994
-1.2,-2.6,4.1178
-1.2,-2.5,3.9882
-1.2,-2.4,3.8109
-1.2,-2.3,3.5887
-1.2,-2.2,3.3266
-1.2,-2.1,3.0314
-1.2,-2.0,2.7115
-1.2,-1.9,2.3767
-1.2,-1.8,2.0371
-1.2,-1.7,1.7035
-1.2,-1.6,1.3861
-1.2,-1.5,1.0945
-1.2,-1.4,0.8368
-1.2,-1.3,0.6198
-1.2,-1.2,0.4481
-1.2,-1.1,0.3243
-1.2,-1.0,0.2484
-1.2,-0.9,0.2184
-1.2,-0.8,0.2299
-1.2,-0.7,0.2767
-1.2,-0.6,0.3506
-1.2,-0.5,0.4423
-1.2,-0.4,0.5416
-1.2,-0.3,0.6379
-1.2,-0.2,0.7208
-1.2,-0.1,0.7806
-1.2,0.0,0.8085
-1.2,0.1,0.7974
-1.2,0.2,0.7422
-1.2,0.3,0.6395
-1.2,0.4,0.4887
-1.2,0.5,0.2912
-1.2,0.6,0.0507
-1.2,0.7,-0.2269
-1.2,0.8,-0.5341
-1.2,0.9,-0.8618
-1.2,1.0,-1.2
-1.2,1.1,-1.5382
-1.2,1.2,-1.8659
-1.2,1.3,-2.1731
-1.2,1.4,-2.4507
-1.2,1.5,-2.6912
-1.2,1.6,-2.8887
-1.2,1.7,-3.0395
-1.2,1.8,-3.1422
-1.2,1.9,-3.1974
-1.2,2.0,-3.2085
-1.2,2.1,-3.1806
-1.2,2.2,-3.1208
-1.2,2.3,-3.0379
-1.2,2.4,-2.9416
-1.2,2.5,-2.8423
-1.2,2.6,-2.7506
-1.2,2.7,-2.6767
-1.2,2.8,-2.6299
-1.2,2.9,-2.6184
-1.2,3.0,-2.6484
-1.1,-3.0,4.1546
-1.1,-2.9,4.1341
-1.1,-2.8,4.0721
-1.1,-2.7,3.9665
-1.1,-2.6,3.8171
-1.1,-2.5,3.6257
-1.1,-2.4,3.3958
-1.1,-2.3,3.1326
-1.1,-2.2,2.8431
-1.1,-2.1,2.5349
-1.1,-2.0,2.2168
-1.1,-1.9,1.898
-1.1,-1.8,1.5876
-1.1,-1.7,1.2945
-1.1,-1.6,1.0267
-1.1,-1.5,0.7911
-1.1,-1.4,0.5932
-1.1,-1.3,0.4369
-1.1,-1.2,0.3243
-1.1,-1.1,0.2554
-1.1,-1.0,0.2284
-1.1,-0.9,0.2398
-1.1,-0.8,0.2841
-1.1,-0.7,0.3546
-1.1,-0.6,0.4433
-1.1,-0.5,0.5416
-1.1,-0.4,0.6402
-1.1,-0.3,0.7301
-1.1,-0.2,0.8023
-1.1,-0.1,0.849
-1.1,0.0,0.8632
-1.1,0.1,0.8395
-1.1,0.2,0.774
-1.1,0.3,0.6649
-1.1,0.4,0.5121
-1.1,0.5,0.3174
-1.1,0.6,0.0846
-1.1,0.7,-0.1809
-1.1,0.8,-0.4722
-1.1,0.9,-0.7815
-1.1,1.0,-1.1
-1.1,1.1,-1.4185
-1.1,1.2,-1.7278
-1.1,1.3,-2.0191
-1.1,1.4,-2.2846
-1.1,1.5,-2.5174
-1.1,1.6,-2.7121
-1.1,1.7,-2.8649
-1.1,1.8,-2.974
-1.1,1.9,-3.0395
-1.1,2.0,-3.0632
-1.1,2.1,-3.049
-1.1,2.2,-3.0023
-1.1,2.3,-2.9301
-1.1,2.4,-2.8402
-1.1,2.5,-2.7416
-1.1,2.6,-2.6433
-1.1,2.7,-2.5546
-1.1,2.8,-2.4841
-1.1,2.9,-2.4398
-1.1,3.0,-2.4284
-1.0,-3.0,3.9894
-1.0,-2.9,3.8985
-1.0,-2.8,3.7679
-1.0,-2.7,3.5987
-1.0,-2.6,3.3937
-1.0,-2.5,3.157
-1.0,-2.4,2.8941
-1.0,-2.3,2.6115
-1.0,-2.2,2.3165
-1.0,-2.1,2.0169
-1.0,-2.0,1.7206
-1.0,-1.9,1.4354
-1.0,-1.8,1.1687
-1.0,-1.7,0.9272
-1.0,-1.6,0.7165
-1.0,-1.5,0.5411
-1.0,-1.4,0.4038
-1.0,-1.3,0.3063
-1.0,-1.2,0.2484
-1.0,-1.1,0.2284
-1.0,-1.0,0.2432
-1.0,-0.9,0.2881
-1.0,-0.8,0.3575
-1.0,-0.7,0.4445
-1.0,-0.6,0.5416
-1.0,-0.5,0.6411
-1.0,-0.4,0.735
-1.0,-0.3,0.8155
-1.0,-0.2,0.8755
-1.0,-0.1,0.9085
-1.0,0.0,0.9093
-1.0,0.1,0.8738
-1.0,0.2,0.7996
-1.0,0.3,0.6854
-1.0,0.4,0.532
-1.0,0.5,0.3415
-1.0,0.6,0.1174
-1.0,0.7,-0.1354
-1.0,0.8,-0.4106
-1.0,0.9,-0.7013
-1.0,1.0,-1.0
-1.0,1.1,-1.2987
-1.0,1.2,-1.5894
-1.0,1.3,-1.8646
-1.0,1.4,-2.1174
-1.0,1.5,-2.3415
-1.0,1.6,-2.532
-1.0,1.7,-2.6854
-1.0,1.8,-2.7996
-1.0,1.9,-2.8738
-1.0,2.0,-2.9093
-1.0,2.1,-2.9085
-1.0,2.2,-2.8755
-1.0,2.3,-2.8155
-1.0,2.4,-2.735
-1.0,2.5,-2.6411
-1.0,2.6,-2.5416
-1.0,2.7,-2.4445
-1.0,2.8,-2.3575
-1.0,2.9,-2.2881
-1.0,3.0,-2.2432
-0.9,-3.0,3.6679
-0.9,-2.9,3.513
-0.9,-2.8,3.3257
-0.9,-2.7,3.1093
-0.9,-2.6,2.8685
-0.9,-2.5,2.6086
-0.9,-2.4,2.3359
-0.9,-2.3,2.0568
-0.9,-2.2,1.7782
-0.9,-2.1,1.5069
-0.9,-2.0,1.2493
-0.9,-1.9,1.0116
-0.9,-1.8,0.799
-0.9,-1.7,0.6159
-0.9,-1.6,0.4658
-0.9,-1.5,0.3507
-0.9,-1.4,0.2716
-0.9,-1.3,0.228
-0.9,-1.2,0.2184
-0.9,-1.1,0.2398
-0.9,-1.0,0.2881
-0.9,-0.9,0.3585
-0.9,-0.8,0.4452
-0.9,-0.7,0.5417
-0.9,-0.6,0.6414
-0.9,-0.5,0.7375
-0.9,-0.4,0.8232
-0.9,-0.3,0.8922
-0.9,-0.2,0.9389
-0.9,-0.1,0.9582
-0.9,0.0,0.9463
-0.9,0.1,0.9003
-0.9,0.2,0.8187
-0.9,0.3,0.7011
-0.9,0.4,0.5486
-0.9,0.5,0.3634
-0.9,0.6,0.1489
-0.9,0.7,-0.0904
-0.9,0.8,-0.3491
-0.9,0.9,-0.6211
-0.9,1.0,-0.9
-0.9,1.1,-1.1789
-0.9,1.2,-1.4509
-0.9,1.3,-1.7096
-0.9,1.4,-1.9489
-0.9,1.5,-2.1634
-0.9,1.6,-2.3486
-0.9,1.7,-2.5011
-0.9,1.8,-2.6187
-0.9,1.9,-2.7003
-0.9,2.0,-2.7463
-0.9,2.1,-2.7582
-0.9,2.2,-2.7389
-0.9,2.3,-2.6922
-0.9,2.4,-2.6232
-0.9,2.5,-2.5375
-0.9,2.6,-2.4414
-0.9,2.7,-2.3417
-0.9,2.8,-2.2452
-0.9,2.9,-2.1585
-0.9,3.0,-2.0881
-0.8,-3.0,3.1937
-0.8,-2.9,2.9919
-0.8,-2.8,2.7685
-0.8,-2.7,2.528
-0.8,-2.6,2.2755
-0.8,-2.5,2.0168
-0.8,-2.4,1.7575
-0.8,-2.3,1.5035
-0.8,-2.2,1.2604
-0.8,-2.1,1.0333
-0.8,-2.0,0.8272
-0.8,-1.9,0.6461
-0.8,-1.8,0.4932
-0.8,-1.7,0.3709
-0.8,-1.6,0.2805
-0.8,-1.5,0.2225
-0.8,-1.4,0.196
-0.8,-1.3,0.1994
-0.8,-1.2,0.2299
-0.8,-1.1,0.2841
-0.8,-1.0,0.3575
-0.8,-0.9,0.4452
-0.8,-0.8,0.5418
-0.8,-0.7,0.6415
-0.8,-0.6,0.7386
-0.8,-0.5,0.8274
-0.8,-0.4,0.9023
-0.8,-0.3,0.9585
-0.8,-0.2,0.9914
-0.8,-0.1,0.9974
-0.8,0.0,0.9738
-0.8,0.1,0.9188
-0.8,0.2,0.8315
-0.8,0.3,0.7121
-0.8,0.4,0.562
-0.8,0.5,0.3833
-0.8,0.6,0.1794
-0.8,0.7,-0.0459
-0.8,0.8,-0.2877
-0.8,0.9,-0.541
-0.8,1.0,-0.8
-0.8,1.1,-1.059
-0.8,1.2,-1.3123
-0.8,1.3,-1.5541
-0.8,1.4,-1.7794
-0.8,1.5,-1.9833
-0.8,1.6,-2.162
-0.8,1.7,-2.3121
-0.8,1.8,-2.4315
-0.8,1.9,-2.5188
-0.8,2.0,-2.5738
-0.8,2.1,-2.5974
-0.8,2.2,-2.5914
-0.8,2.3,-2.5585
-0.8,2.4,-2.5023
-0.8,2.5,-2.4274
-0.8,2.6,-2.3386
-0.8,2.7,-2.2415
-0.8,2.8,-2.1418
-0.8,2.9,-2.0452
-0.8,3.0,-1.9575
-0.7,-3.0,2.5941
-0.7,-2.9,2.3699
-0.7,-2.8,2.1359
-0.7,-2.7,1.8968
-0.7,-2.6,1.6575
-0.7,-2.5,1.4229
-0.7,-2.4,1.1978
-0.7,-2.3,0.9865
-0.7,-2.2,0.7932
-0.7,-2.1,0.6215
-0.7,-2.0,0.4742
-0.7,-1.9,0.3536
-0.7,-1.8,0.2611
-0.7,-1.7,0.1975
-0.7,-1.6,0.1624
-0.7,-1.5,0.155
-0.7,-1.4,0.1734
-0.7,-1.3,0.215
-0.7,-1.2,0.2767
-0.7,-1.1,0.3546
-0.7,-1.0,0.4445
-0.7,-0.9,0.5417
-0.7,-0.8,0.6415
-0.7,-0.7,0.7389
-0.7,-0.6,0.8292
-0.7,-0.5,0.9077
-0.7,-0.4,0.9701
-0.7,-0.3,1.0126
-0.7,-0.2,1.0319
-0.7,-0.1,1.0256
-0.7,0.0,0.9917
-0.7,0.1,0.9292
-0.7,0.2,0.8379
-0.7,0.3,0.7184
-0.7,0.4,0.5721
-0.7,0.5,0.4013
-0.7,0.6,0.2088
-0.7,0.7,-0.0018
-0.7,0.8,-0.2265
-0.7,0.9,-0.4608
-0.7,1.0,-0.7
-0.7,1.1,-0.9392
-0.7,1.2,-1.1735
-0.7,1.3,-1.3982
-0.7,1.4,-1.6088
-0.7,1.5,-1.8013
-0.7,1.6,-1.9721
-0.7,1.7,-2.1184
-0.7,1.8,-2.2379
-0.7,1.9,-2.3292
-0.7,2.0,-2.3917
-0.7,2.1,-2.4256
-0.7,2.2,-2.4319
-0.7,2.3,-2.4126
-0.7,2.4,-2.3701
-0.7,2.5,-2.3077
-0.7,2.6,-2.2292
-0.7,2.7,-2.1389
-0.7,2.8,-2.0415
-0.7,2.9,-1.9417
-0.7,3.0,-1.8445
-0.6,-3.0,1.9165
-0.6,-2.9,1.6968
-0.6,-2.8,1.4782
-0.6,-2.7,1.2647
-0.6,-2.6,1.0604
-0.6,-2.5,0.8687
-0.6,-2.4,0.6932
-0.6,-2.3,0.5368
-0.6,-2.2,0.4019
-0.6,-2.1,0.2905
-0.6,-2.0,0.2038
-0.6,-1.9,0.1426
-0.6,-1.8,0.1069
-0.6,-1.7,0.096
-0.6,-1.6,0.1087
-0.6,-1.5,0.1432
-0.6,-1.4,0.197
-0.6,-1.3,0.2672
-0.6,-1.2,0.3506
-0.6,-1.1,0.4433
-0.6,-1.0,0.5416
-0.6,-0.9,0.6414
-0.6,-0.8,0.7386
-0.6,-0.7,0.8292
-0.6,-0.6,0.9094
-0.6,-0.5,0.9755
-0.6,-0.4,1.0243
-0.6,-0.3,1.0531
-0.6,-0.2,1.0596
-0.6,-0.1,1.0422
-0.6,0.0,0.9996
-0.6,0.1,0.9315
-0.6,0.2,0.838
-0.6,0.3,0.7201
-0.6,0.4,0.5792
-0.6,0.5,0.4174
-0.6,0.6,0.2372
-0.6,0.7,0.0418
-0.6,0.8,-0.1654
-0.6,0.9,-0.3807
-0.6,1.0,-0.6
-0.6,1.1,-0.8193
-0.6,1.2,-1.0346
-0.6,1.3,-1.2418
-0.6,1.4,-1.4372
-0.6,1.5,-1.6174
-0.6,1.6,-1.7792
-0.6,1.7,-1.9201
-0.6,1.8,-2.038
-0.6,1.9,-2.1315
-0.6,2.0,-2.1996
-0.6,2.1,-2.2422
-0.6,2.2,-2.2596
-0.6,2.3,-2.2531
-0.6,2.4,-2.2243
-0.6,2.5,-2.1755
-0.6,2.6,-2.1094
-0.6,2.7,-2.0292
-0.6,2.8,-1.9386
-0.6,2.9,-1.8414
-0.6,3.0,-1.7416
-0.5,-3.0,1.2206
-0.5,-2.9,1.0302
-0.5,-2.8,0.8493
-0.5,-2.7,0.6808
-0.5,-2.6,0.5272
-0.5,-2.5,0.3911
-0.5,-2.4,0.2742
-0.5,-2.3,0.1781
-0.5,-2.2,0.1038
-0.5,-2.1,0.0519
-0.5,-2.0,0.0225
-0.5,-1.9,0.0149
-0.5,-1.8,0.0284
-0.5,-1.7,0.0615
-0.5,-1.6,0.1122
-0.5,-1.5,0.1784
-0.5,-1.4,0.2575
-0.5,-1.3,0.3465
-0.5,-1.2,0.4423
-0.5,-1.1,0.5416
-0.5,-1.0,0.6411
-0.5,-0.9,0.7375
-0.5,-0.8,0.8274
-0.5,-0.7,0.9077
-0.5,-0.6,0.9755
-0.5,-0.5,1.0281
-0.5,-0.4,1.0632
-0.5,-0.3,1.079
-0.5,-0.2,1.0738
-0.5,-0.1,1.0469
-0.5,0.0,0.9975
-0.5,0.1,0.9257
-0.5,0.2,0.832
-0.5,0.3,0.7174
-0.5,0.4,0.5833
-0.5,0.5,0.4316
-0.5,0.6,0.2646
-0.5,0.7,0.085
-0.5,0.8,-0.1045
-0.5,0.9,-0.3006
-0.5,1.0,-0.5
-0.5,1.1,-0.6994
-0.5,1.2,-0.8955
-0.5,1.3,-1.085
-0.5,1.4,-1.2646
-0.5,1.5,-1.4316
-0.5,1.6,-1.5833
-0.5,1.7,-1.7174
-0.5,1.8,-1.832
-0.5,1.9,-1.9257
-0.5,2.0,-1.9975
-0.5,2.1,-2.0469
-0.5,2.2,-2.0738
-0.5,2.3,-2.079
-0.5,2.4,-2.0632
-0.5,2.5,-2.0281
-0.5,2.6,-1.9755
-0.5,2.7,-1.9077
-0.5,2.8,-1.8274
-0.5,2.9,-1.7375
-0.5,3.0,-1.6411
-0.4,-3.0,0.5687
-0.4,-2.9,0.4267
-0.4,-2.8,0.299
-0.4,-2.7,0.1874
-0.4,-2.6,0.0932
-0.4,-2.5,0.0175
-0.4,-2.4,-0.0389
-0.4,-2.3,-0.0757
-0.4,-2.2,-0.0931
-0.4,-2.1,-0.0915
-0.4,-2.0,-0.0716
-0.4,-1.9,-0.0346
-0.4,-1.8,0.0179
-0.4,-1.7,0.0841
-0.4,-1.6,0.162
-0.4,-1.5,0.2492
-0.4,-1.4,0.3433
-0.4,-1.3,0.4417
-0.4,-1.2,0.5416
-0.4,-1.1,0.6402
-0.4,-1.0,0.735
-0.4,-0.9,0.8232
-0.4,-0.8,0.9023
-0.4,-0.7,0.9701
-0.4,-0.6,1.0243
-0.4,-0.5,1.0632
-0.4,-0.4,1.0852
-0.4,-0.3,1.0891
-0.4,-0.2,1.074
-0.4,-0.1,1.0395
-0.4,0.0,0.9854
-0.4,0.1,0.9121
-0.4,0.2,0.8201
-0.4,0.3,0.7105
-0.4,0.4,0.5846
-0.4,0.5,0.4442
-0.4,0.6,0.2912
-0.4,0.7,0.1278
-0.4,0.8,-0.0436
-0.4,0.9,-0.2205
-0.4,1.0,-0.4
-0.4,1.1,-0.5795
-0.4,1.2,-0.7564
-0.4,1.3,-0.9278
-0.4,1.4,-1.0912
-0.4,1.5,-1.2442
-0.4,1.6,-1.3846
-0.4,1.7,-1.5105
-0.4,1.8,-1.6201
-0.4,1.9,-1.7121
-0.4,2.0,-1.7854
-0.4,2.1,-1.8395
-0.4,2.2,-1.874
-0.4,2.3,-1.8891
-0.4,2.4,-1.8852
-0.4,2.5,-1.8632
-0.4,2.6,-1.8243
-0.4,2.7,-1.7701
-0.4,2.8,-1.7023
-0.4,2.9,-1.6232
-0.4,3.0,-1.535
-0.3,-3.0,0.0165
-0.3,-2.9,-0.0667
-0.3,-2.8,-0.1342
-0.3,-2.7,-0.1852
-0.3,-2.6,-0.2195
-0.3,-2.5,-0.2368
-0.3,-2.4,-0.2376
-0.3,-2.3,-0.2221
-0.3,-2.2,-0.1913
-0.3,-2.1,-0.1461
-0.3,-2.0,-0.0878
-0.3,-1.9,-0.0179
-0.3,-1.8,0.062
-0.3,-1.7,0.1499
-0.3,-1.6,0.2438
-0.3,-1.5,0.3418
-0.3,-1.4,0.4416
-0.3,-1.3,0.541
-0.3,-1.2,0.6379
-0.3,-1.1,0.7301
-0.3,-1.0,0.8155
-0.3,-0.9,0.8922
-0.3,-0.8,0.9585
-0.3,-0.7,1.0126
-0.3,-0.6,1.0531
-0.3,-0.5,1.079
-0.3,-0.4,1.0891
-0.3,-0.3,1.0829
-0.3,-0.2,1.0599
-0.3,-0.1,1.0201
-0.3,0.0,0.9636
-0.3,0.1,0.8908
-0.3,0.2,0.8024
-0.3,0.3,0.6995
-0.3,0.4,0.5833
-0.3,0.5,0.4552
-0.3,0.6,0.3169
-0.3,0.7,0.1702
-0.3,0.8,0.0171
-0.3,0.9,-0.1404
-0.3,1.0,-0.3
-0.3,1.1,-0.4596
-0.3,1.2,-0.6171
-0.3,1.3,-0.7702
-0.3,1.4,-0.9169
-0.3,1.5,-1.0552
-0.3,1.6,-1.1833
-0.3,1.7,-1.2995
-0.3,1.8,-1.4024
-0.3,1.9,-1.4908
-0.3,2.0,-1.5636
-0.3,2.1,-1.6201
-0.3,2.2,-1.6599
-0.3,2.3,-1.6829
-0.3,2.4,-1.6891
-0.3,2.5,-1.679
-0.3,2.6,-1.6531
-0.3,2.7,-1.6126
-0.3,2.8,-1.5585
-0.3,2.9,-1.4922
-0.3,3.0,-1.4155
-0.2,-3.0,-0.3962
-0.2,-2.9,-0.4195
-0.2,-2.8,-0.4284
-0.2,-2.7,-0.4231
-0.2,-2.6,-0.404
-0.2,-2.5,-0.3716
-0.2,-2.4,-0.3266
-0.2,-2.3,-0.2701
-0.2,-2.2,-0.203
-0.2,-2.1,-0.1267
-0.2,-2.0,-0.0425
-0.2,-1.9,0.048
-0.2,-1.8,0.1433
-0.2,-1.7,0.2418
-0.2,-1.6,0.3416
-0.2,-1.5,0.4411
-0.2,-1.4,0.5386
-0.2,-1.3,0.6324
-0.2,-1.2,0.7208
-0.2,-1.1,0.8023
-0.2,-1.0,0.8755
-0.2,-0.9,0.9389
-0.2,-0.8,0.9914
-0.2,-0.7,1.0319
-0.2,-0.6,1.0596
-0.2,-0.5,1.0738
-0.2,-0.4,1.074
-0.2,-0.3,1.0599
-0.2,-0.2,1.0315
-0.2,-0.1,0.9887
-0.2,0.0,0.932
-0.2,0.1,0.862
-0.2,0.2,0.7792
-0.2,0.3,0.6846
-0.2,0.4,0.5794
-0.2,0.5,0.4646
-0.2,0.6,0.3418
-0.2,0.7,0.2123
-0.2,0.8,0.0777
-0.2,0.9,-0.0603
-0.2,1.0,-0.2
-0.2,1.1,-0.3397
-0.2,1.2,-0.4777
-0.2,1.3,-0.6123
-0.2,1.4,-0.7418
-0.2,1.5,-0.8646
-0.2,1.6,-0.9794
-0.2,1.7,-1.0846
-0.2,1.8,-1.1792
-0.2,1.9,-1.262
-0.2,2.0,-1.332
-0.2,2.1,-1.3887
-0.2,2.2,-1.4315
-0.2,2.3,-1.4599
-0.2,2.4,-1.474
-0.2,2.5,-1.4738
-0.2,2.6,-1.4596
-0.2,2.7,-1.4319
-0.2,2.8,-1.3914
-0.2,2.9,-1.3389
-0.2,3.0,-1.2755
-0.1,-3.0,-0.6516
-0.1,-2.9,-0.6221
-0.1,-2.8,-0.5816
-0.1,-2.7,-0.5307
-0.1,-2.6,-0.4701
-0.1,-2.5,-0.4006
-0.1,-2.4,-0.3233
-0.1,-2.3,-0.2392
-0.1,-2.2,-0.1494
-0.1,-2.1,-0.0552
-0.1,-2.0,0.0423
-0.1,-1.9,0.1416
-0.1,-1.8,0.2416
-0.1,-1.7,0.3408
-0.1,-1.6,0.4379
-0.1,-1.5,0.5317
-0.1,-1.4,0.6208
-0.1,-1.3,0.7042
-0.1,-1.2,0.7806
-0.1,-1.1,0.849
-0.1,-1.0,0.9085
-0.1,-0.9,0.9582
-0.1,-0.8,0.9974
-0.1,-0.7,1.0256
-0.1,-0.6,1.0422
-0.1,-0.5,1.0469
-0.1,-0.4,1.0395
-0.1,-0.3,1.0201
-0.1,-0.2,0.9887
-0.1,-0.1,0.9456
-0.1,0.0,0.8912
-0.1,0.1,0.826
-0.1,0.2,0.7507
-0.1,0.3,0.6661
-0.1,0.4,0.5731
-0.1,0.5,0.4727
-0.1,0.6,0.3659
-0.1,0.7,0.254
-0.1,0.8,0.1382
-0.1,0.9,0.0198
-0.1,1.0,-0.1
-0.1,1.1,-0.2198
-0.1,1.2,-0.3382
-0.1,1.3,-0.454
-0.1,1.4,-0.5659
-0.1,1.5,-0.6727
-0.1,1.6,-0.7731
-0.1,1.7,-0.8661
-0.1,1.8,-0.9507
-0.1,1.9,-1.026
-0.1,2.0,-1.0912
-0.1,2.1,-1.1456
-0.1,2.2,-1.1887
-0.1,2.3,-1.2201
-0.1,2.4,-1.2395
-0.1,2.5,-1.2469
-0.1,2.6,-1.2422
-0.1,2.7,-1.2256
-0.1,2.8,-1.1974
-0.1,2.9,-1.1582
-0.1,3.0,-1.1085
0.0,-3.0,-0.7568
0.0,-2.9,-0.6878
0.0,-2.8,-0.6119
0.0,-2.7,-0.5298
0.0,-2.6,-0.4425
0.0,-2.5,-0.3508
0.0,-2.4,-0.2555
0.0,-2.3,-0.1577
0.0,-2.2,-0.0584
0.0,-2.1,0.0416
0.0,-2.0,0.1411
0.0,-1.9,0.2392
0.0,-1.8,0.335
0.0,-1.7,0.4274
0.0,-1.6,0.5155
0.0,-1.5,0.5985
0.0,-1.4,0.6755
0.0,-1.3,0.7457
0.0,-1.2,0.8085
0.0,-1.1,0.8632
0.0,-1.0,0.9093
0.0,-0.9,0.9463
0.0,-0.8,0.9738
0.0,-0.7,0.9917
0.0,-0.6,0.9996
0.0,-0.5,0.9975
0.0,-0.4,0.9854
0.0,-0.3,0.9636
0.0,-0.2,0.932
0.0,-0.1,0.8912
0.0,0.0,0.8415
0.0,0.1,0.7833
0.0,0.2,0.7174
0.0,0.3,0.6442
0.0,0.4,0.5646
0.0,0.5,0.4794
0.0,0.6,0.3894
0.0,0.7,0.2955
0.0,0.8,0.1987
0.0,0.9,0.0998
0.0,1.0,0.0
0.0,1.1,-0.0998
0.0,1.2,-0.1987
0.0,1.3,-0.2955
0.0,1.4,-0.3894
0.0,1.5,-0.4794
0.0,1.6,-0.5646
0.0,1.7,-0.6442
0.0,1.8,-0.7174
0.0,1.9,-0.7833
0.0,2.0,-0.8415
0.0,2.1,-0.8912
0.0,2.2,-0.932
0.0,2.3,-0.9636
0.0,2.4,-0.9854
0.0,2.5,-0.9975
0.0,2.6,-0.9996
